Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
39801.0,735.811,278.5207,182.19904,1.5286617,0.7563502,40116.0,225.11377,0.70904815,0.99214774,0.9237858,0.80824786,0.0069978316,0.0018421353,0.65326464,0.9986206,DERMASON
23562.0,612.084,246.25046,122.51266,2.0100002,0.86745685,23959.0,173.20528,0.69825745,0.98343,0.7903145,0.7033704,0.01045117,0.0015779057,0.49472994,0.99440724,DERMASON
61626.0,991.168,409.17273,192.9183,2.1209636,0.88187474,62251.0,280.11545,0.819059,0.98996,0.7882778,0.6845897,0.006639612,0.0008995886,0.46866307,0.99401736,HOROZ
71161.0,1037.077,407.76297,223.72499,1.8226081,0.83604276,72221.0,301.00665,0.7818687,0.98532283,0.83143806,0.73819023,0.0057301465,0.0010495876,0.5449248,0.9931844,CALI
27030.0,607.861,219.67203,157.20781,1.3973353,0.69846123,27401.0,185.51459,0.7265738,0.9864603,0.91927904,0.84450716,0.008126971,0.002549892,0.71319234,0.9965688,DERMASON
53684.0,902.24,364.95813,189.89629,1.9218813,0.8539692,54390.0,261.4433,0.66374874,0.98701966,0.8287253,0.71636516,0.0067982664,0.0011043729,0.513179,0.9862692,HOROZ
27141.0,616.4,234.648,147.64072,1.5893176,0.7772427,27435.0,185.89511,0.8173769,0.98928374,0.89765704,0.7922298,0.008645518,0.0021007548,0.62762797,0.9975002,DERMASON
87822.0,1143.406,443.31082,254.12259,1.7444763,0.8193889,88552.0,334.39264,0.78990823,0.99175626,0.8441357,0.75430745,0.0050478335,0.0010080412,0.5689797,0.99257153,CALI
58851.0,931.858,324.48007,231.75159,1.4001201,0.6999168,59915.0,273.73605,0.7258297,0.9822415,0.851656,0.84361434,0.005513586,0.0017226211,0.7116852,0.99644476,BARBUNYA
47321.0,818.657,303.59003,199.33504,1.5230138,0.7542452,47878.0,245.46072,0.7201272,0.98836625,0.8872782,0.808527,0.0064155455,0.0016911862,0.6537159,0.9956184,SIRA
41062.0,752.973,278.37143,188.74667,1.4748415,0.735026,41528.0,228.65205,0.8046639,0.98877865,0.9101043,0.82139194,0.0067792954,0.0019035579,0.67468476,0.99505305,SIRA
41981.0,844.489,334.47733,161.0889,2.0763526,0.8763836,42857.0,231.19661,0.60919726,0.97955996,0.7397324,0.69121754,0.00796735,0.0011218962,0.47778168,0.99204326,HOROZ
86498.0,1145.822,380.17035,290.37567,1.3092363,0.6454482,87924.0,331.86243,0.7598742,0.98378146,0.82790715,0.8729308,0.0043951347,0.0015742413,0.76200825,0.9976489,BARBUNYA
37632.0,713.497,265.52985,180.7686,1.4688936,0.7324838,37954.0,218.89392,0.75371027,0.99151605,0.92892975,0.8243665,0.007055959,0.002010098,0.67958015,0.998231,DERMASON
43902.0,794.95,299.1453,187.21846,1.5978409,0.7799478,44383.0,236.42708,0.68153876,0.9891625,0.8730006,0.7903419,0.0068139336,0.0016399769,0.62464035,0.9980759,SIRA
35506.0,713.086,262.1062,173.24783,1.5128976,0.7504006,35941.0,212.6209,0.760919,0.98789686,0.87746096,0.8112013,0.007382026,0.0019718315,0.6580475,0.99555844,SIRA
43435.0,756.574,261.26627,212.14232,1.2315612,0.58368874,43926.0,235.16624,0.77341527,0.9888221,0.95355743,0.90010184,0.006015109,0.0024355098,0.81018335,0.9977904,SEKER
90599.0,1182.444,432.9545,266.98007,1.6216733,0.7872398,91961.0,339.63837,0.75461435,0.9851894,0.8142769,0.7844667,0.0047788,0.0011163404,0.61538804,0.99795836,BARBUNYA
78476.0,1114.596,416.18878,242.2493,1.7180185,0.81314164,80209.0,316.09927,0.6779667,0.978394,0.79380125,0.7595093,0.0053033894,0.0010885935,0.5768544,0.9910466,BARBUNYA
44693.0,807.608,296.41357,192.93712,1.5363222,0.7591591,45329.0,238.54747,0.70692164,0.98596925,0.8610892,0.8047791,0.006632215,0.0017161103,0.6476695,0.995029,SIRA
71882.0,1040.314,408.8236,226.34294,1.8062131,0.8327531,73208.0,302.52768,0.7235156,0.9818872,0.8346437,0.73999566,0.005687427,0.0010519916,0.5475936,0.9890707,CALI
79004.0,1056.779,407.19006,248.15106,1.640896,0.79284513,79534.0,317.16086,0.80875456,0.9933362,0.88897717,0.7789013,0.005154044,0.0011701931,0.6066872,0.9955106,CALI
34631.0,670.02,229.33678,192.4014,1.1919705,0.5442132,34953.0,209.98466,0.7606862,0.9907876,0.9693918,0.91561705,0.0066222977,0.0028710708,0.8383545,0.9992938,SEKER
71538.0,1047.25,413.0462,223.86325,1.8450826,0.8403906,73301.0,301.80295,0.7874125,0.9759485,0.81968296,0.73067594,0.0057738014,0.0010151749,0.5338873,0.9850663,CALI
36952.0,696.83,242.21982,194.41354,1.2458999,0.5964736,37282.0,216.90723,0.7862964,0.99114853,0.95629996,0.89549744,0.0065549854,0.002600213,0.8019157,0.9991067,SEKER
46193.0,816.298,309.53262,191.14674,1.6193455,0.7865446,46706.0,242.51753,0.783676,0.9890164,0.87114125,0.78349584,0.0067008557,0.0015576032,0.61386573,0.99406075,SIRA
46031.0,799.941,299.0824,196.60115,1.5212648,0.75358737,46446.0,242.0919,0.77368224,0.9910649,0.9039499,0.80944884,0.006497413,0.0017205916,0.6552074,0.9967439,SIRA
53042.0,896.923,359.64978,189.19272,1.9009705,0.85045546,53863.0,259.8753,0.81153613,0.9847576,0.82855135,0.7225788,0.0067804717,0.0011401987,0.5221201,0.99253494,HOROZ
39455.0,726.205,248.36342,202.61703,1.2257776,0.5783219,39861.0,224.13315,0.78158116,0.9898146,0.940142,0.90244025,0.006294853,0.0025753672,0.8143984,0.9982713,SEKER
35242.0,707.012,267.9233,168.57526,1.5893394,0.77724975,35740.0,211.82896,0.71931255,0.98606604,0.8859656,0.79063284,0.0076023866,0.0018324371,0.62510026,0.9934965,DERMASON
45833.0,798.839,296.77753,197.13107,1.5054833,0.7475207,46375.0,241.57066,0.7883213,0.98831266,0.9025466,0.81397897,0.006475193,0.0017534172,0.6625618,0.9974757,SIRA
37736.0,791.577,297.3899,165.7509,1.7941978,0.8302762,38887.0,219.19618,0.79687464,0.9704014,0.75679696,0.7370667,0.0078808,0.0014347533,0.5432673,0.974729,HOROZ
39926.0,723.237,248.27504,205.00504,1.211068,0.56408393,40308.0,225.46698,0.78102505,0.990523,0.9591895,0.9081339,0.0062183803,0.0026088948,0.8247072,0.9987765,SEKER
40453.0,728.447,258.31122,199.55618,1.2944285,0.634964,40801.0,226.95012,0.7807048,0.9914708,0.95799816,0.8785919,0.0063854647,0.0023470428,0.77192366,0.9992,SEKER
34644.0,690.13,238.16405,185.6529,1.2828459,0.62638116,35094.0,210.02408,0.7978077,0.9871773,0.9140629,0.88184625,0.0068746116,0.0025644808,0.77765286,0.99760866,DERMASON
26917.0,606.429,218.7679,157.41985,1.3897098,0.69441503,27369.0,185.12642,0.7442626,0.983485,0.9197644,0.84622294,0.008127499,0.002570845,0.71609324,0.99516183,DERMASON
28584.0,625.161,232.76749,156.57271,1.4866415,0.7399543,28869.0,190.77284,0.7526265,0.9901278,0.9190711,0.81958544,0.008143279,0.0022665018,0.6717203,0.99860734,DERMASON
52169.0,894.114,368.86572,180.48846,2.043708,0.8721118,52592.0,257.7278,0.7006312,0.99195695,0.8200429,0.69870365,0.007070592,0.0010394596,0.48818678,0.9977113,HOROZ
37564.0,736.706,236.4602,202.52602,1.1675547,0.5161621,38184.0,218.69608,0.7662995,0.98376286,0.8697477,0.9248747,0.0062948624,0.0028411727,0.8553933,0.99871844,SEKER
37514.0,725.847,269.88116,177.41823,1.5211581,0.7535472,37920.0,218.55048,0.7933091,0.9892933,0.8947734,0.8098026,0.0071941456,0.0019084272,0.6557802,0.9975454,DERMASON
36851.0,699.211,240.53716,195.53654,1.2301391,0.58238065,37198.0,216.6106,0.7689306,0.9906715,0.9472021,0.90052867,0.0065272897,0.0026479072,0.8109518,0.99758357,SEKER
175387.0,1587.972,603.2318,372.20737,1.6206875,0.7869458,176888.0,472.55652,0.79722816,0.9915144,0.8740204,0.78337467,0.0034394327,0.0007989962,0.6136759,0.9945768,BOMBAY
20464.0,528.408,191.24931,136.36847,1.4024453,0.70112306,20772.0,161.41739,0.74740684,0.98517233,0.92100424,0.84401554,0.009345647,0.0029254379,0.71236223,0.99904907,DERMASON
38542.0,723.764,254.7116,192.90092,1.3204271,0.6530315,38941.0,221.52472,0.78657144,0.9897537,0.9245921,0.869708,0.006608676,0.0023323197,0.756392,0.99876046,SEKER
36811.0,749.005,258.89462,181.47997,1.4265742,0.7131809,37610.0,216.49301,0.76894635,0.97875565,0.824552,0.83622056,0.007033078,0.0021213314,0.69926476,0.9975531,SIRA
42057.0,767.125,281.489,190.6728,1.4762934,0.7356405,42444.0,231.40578,0.74064875,0.9908821,0.8980818,0.8220775,0.006693036,0.0018856191,0.6758114,0.9976959,SIRA
81696.0,1116.142,434.14087,242.82227,1.7878957,0.82895404,83499.0,322.5191,0.73714226,0.9784069,0.8240845,0.7428905,0.005314102,0.0009984096,0.5518862,0.986715,CALI
32363.0,666.115,244.772,168.6753,1.4511431,0.724655,32720.0,202.99225,0.736259,0.98908925,0.91655856,0.8293115,0.007563329,0.0022068028,0.68775755,0.9980347,DERMASON
25994.0,612.498,226.90056,146.65248,1.5471988,0.76305854,26369.0,181.92468,0.70444447,0.98577875,0.8707102,0.80178154,0.008728959,0.0022251867,0.6428537,0.99462247,DERMASON
48802.0,839.221,315.8697,198.19298,1.5937481,0.77865547,49515.0,249.27222,0.80669796,0.98560035,0.87075263,0.78916156,0.006472474,0.0015485092,0.622776,0.99254805,SIRA
43515.0,791.852,293.7542,190.59398,1.5412565,0.76094085,44408.0,235.3827,0.7299215,0.979891,0.872089,0.80129135,0.006750643,0.0017166693,0.6420678,0.9895912,SIRA
205476.0,1746.64,679.0974,386.4526,1.7572592,0.8222905,207384.0,511.4882,0.773851,0.99079967,0.8463776,0.7531882,0.0033049963,0.00065609213,0.5672925,0.99688,BOMBAY
35029.0,709.649,269.3005,166.07565,1.6215532,0.78720397,35476.0,211.18785,0.7238593,0.98739994,0.87407845,0.7842089,0.0076879305,0.0017935613,0.61498356,0.99722856,DERMASON
40409.0,734.88,246.30113,209.09048,1.1779643,0.5285179,40864.0,226.82666,0.7727864,0.9888655,0.9402755,0.9209323,0.006095205,0.0027044492,0.8481162,0.9990507,SEKER
44738.0,810.865,324.9862,175.67741,1.8499032,0.8412998,45116.0,238.66753,0.8009811,0.9916216,0.8550457,0.73439276,0.00726421,0.001303412,0.53933275,0.9977134,HOROZ
35086.0,690.369,257.8885,173.64313,1.4851638,0.7393454,35424.0,211.3596,0.81900096,0.9904584,0.925084,0.81957746,0.0073501826,0.002045681,0.6717072,0.9975953,DERMASON
36746.0,701.775,243.9711,191.98494,1.2707824,0.6170591,37125.0,216.30177,0.75923055,0.9897913,0.93761414,0.88658774,0.0066393916,0.0025304337,0.7860378,0.99888307,SEKER
24140.0,572.639,211.23903,145.81699,1.4486586,0.7235292,24392.0,175.31686,0.7052705,0.9896687,0.92509276,0.82994545,0.008750581,0.002561031,0.6888094,0.9978497,DERMASON
33323.0,666.635,238.23428,178.48073,1.33479,0.6623647,33687.0,205.98097,0.76930004,0.98919463,0.94227517,0.86461514,0.007149245,0.002464514,0.74755937,0.99783474,DERMASON
38716.0,729.744,269.40848,183.34653,1.4693949,0.7326996,39116.0,222.0242,0.80884135,0.989774,0.9136067,0.82411736,0.006958582,0.0019799615,0.6791694,0.99796814,DERMASON
72735.0,1045.498,391.90735,238.19128,1.6453471,0.79410964,73966.0,304.31738,0.71759075,0.9833572,0.8361937,0.77650344,0.0053881533,0.0012083515,0.6029576,0.99207455,CALI
40168.0,737.07,256.0778,199.9792,1.2805221,0.62461674,40630.0,226.14926,0.79617846,0.9886291,0.9291217,0.88312715,0.0063751694,0.002392018,0.77991354,0.99869657,SEKER
64564.0,997.3,386.64395,214.29381,1.8042703,0.83235645,65459.0,286.7149,0.6844845,0.9863273,0.81573415,0.74154764,0.005988538,0.0011170092,0.5498929,0.9921554,CALI
79616.0,1073.247,413.95227,247.40688,1.673164,0.8017422,80746.0,318.38693,0.7409724,0.9860055,0.86858207,0.76913923,0.0051993607,0.0011224048,0.59157515,0.9898022,CALI
203686.0,1722.932,660.9976,394.68475,1.6747482,0.8021633,206087.0,509.2554,0.7909614,0.98834956,0.8622531,0.77043456,0.0032451793,0.00070527993,0.59356946,0.99407935,BOMBAY
27347.0,605.562,222.65472,156.60812,1.4217316,0.7108263,27630.0,186.59926,0.7210811,0.98975754,0.93713534,0.83806556,0.008141833,0.0024775018,0.7023539,0.99855876,DERMASON
41333.0,731.681,246.88625,213.6601,1.1555094,0.50104845,41715.0,229.40533,0.79113793,0.99084264,0.9702044,0.9291945,0.0059731025,0.0027466686,0.8634025,0.9976696,SEKER
31306.0,672.247,254.18407,158.68398,1.6018257,0.78119457,31883.0,199.64978,0.6547044,0.9819026,0.8705219,0.78545356,0.00811934,0.0019062619,0.6169373,0.988226,DERMASON
30439.0,650.08,254.73447,152.36987,1.6718163,0.80138284,30686.0,196.86578,0.7278575,0.99195075,0.90512097,0.77282745,0.008368687,0.0018414811,0.59726226,0.99851286,DERMASON
37833.0,703.902,242.016,199.23468,1.2147284,0.5677089,38173.0,219.47772,0.7609212,0.99109316,0.95952487,0.90687275,0.0063969553,0.0026689381,0.8224182,0.9990147,SEKER
85631.0,1129.837,441.98712,249.0961,1.7743638,0.82605994,87138.0,330.19507,0.7571934,0.9827056,0.84296453,0.7470694,0.0051615317,0.0009917499,0.55811274,0.990295,CALI
45149.0,855.291,358.1056,165.27411,2.1667373,0.887128,47022.0,239.76132,0.79994684,0.9601676,0.7755864,0.6695269,0.007931639,0.0009831388,0.44826627,0.9712752,HOROZ
89128.0,1136.959,433.83627,264.0192,1.6431998,0.7935012,90295.0,336.86984,0.75274485,0.9870757,0.8664319,0.77649075,0.0048675644,0.0010915322,0.6029379,0.9907474,CALI
47089.0,844.194,343.8945,176.17056,1.9520544,0.858818,47624.0,244.85828,0.8176025,0.9887662,0.8303187,0.7120157,0.0073030754,0.0011578272,0.5069663,0.9896258,HOROZ
34258.0,682.821,256.7804,170.33032,1.5075438,0.7483264,34594.0,208.85075,0.738319,0.9902873,0.9233325,0.8133438,0.0074954876,0.002023375,0.66152817,0.9972827,DERMASON
40535.0,750.716,281.52237,184.15814,1.528699,0.756364,40902.0,227.18002,0.78483194,0.99102736,0.90383404,0.8069697,0.0069451677,0.0018167343,0.6512001,0.99548894,DERMASON
33847.0,681.702,248.12148,174.01962,1.4258248,0.71281856,34224.0,207.59416,0.7540994,0.98898435,0.91525245,0.8366634,0.0073306784,0.0022157824,0.7000057,0.99808544,DERMASON
41251.0,743.017,250.64832,209.90982,1.1940762,0.5464871,41836.0,229.17767,0.79371583,0.9860168,0.9389595,0.9143396,0.0060761753,0.0026196311,0.83601683,0.99826777,SEKER
29840.0,641.576,233.55305,162.96289,1.4331671,0.71633613,30170.0,194.91913,0.7781776,0.989062,0.9109876,0.8345818,0.007826845,0.0023422982,0.6965268,0.9982393,DERMASON
50513.0,929.206,382.86392,169.20976,2.2626586,0.8970358,51406.0,253.60431,0.60009503,0.98262846,0.7351721,0.6623876,0.0075795124,0.0009000566,0.43875733,0.99275804,HOROZ
71126.0,1037.583,403.7911,225.48134,1.790796,0.8295645,71831.0,300.93262,0.7384651,0.9901853,0.8302188,0.74526805,0.005677124,0.0010803342,0.55542445,0.994652,CALI
44409.0,758.724,268.85352,210.62643,1.2764472,0.6214869,44698.0,237.78835,0.7779588,0.9935344,0.96942276,0.8844532,0.006054032,0.0022851983,0.78225744,0.9985103,SEKER
45887.0,839.116,339.7362,173.00626,1.9637221,0.86062634,46394.0,241.71294,0.62456787,0.98907185,0.8189465,0.7114724,0.0074037574,0.0011702109,0.506193,0.9940223,HOROZ
32682.0,670.794,252.38985,164.99501,1.5296817,0.7567272,33036.0,203.99023,0.77107465,0.9892844,0.91272545,0.8082347,0.007722595,0.0020327922,0.65324336,0.9992544,DERMASON
38104.0,734.849,282.8694,172.14192,1.6432335,0.79351074,38471.0,220.26239,0.70281833,0.99046034,0.88671535,0.77867174,0.0074236137,0.0016834985,0.6063296,0.99634117,DERMASON
40646.0,741.995,253.38516,204.82999,1.2370511,0.5886692,41085.0,227.49086,0.73686117,0.98931485,0.9277388,0.8978066,0.0062339506,0.0024984707,0.8060567,0.9971333,SEKER
51191.0,849.927,319.10202,205.46762,1.5530525,0.7651154,51839.0,255.30061,0.78391165,0.9874998,0.89051294,0.80005956,0.006233557,0.0015754512,0.6400953,0.99410164,SIRA
47588.0,826.316,320.4758,190.0119,1.6866089,0.8052719,48159.0,246.15224,0.75135785,0.98814344,0.8758203,0.76808375,0.0067343824,0.0014458119,0.58995265,0.9950194,SIRA
53184.0,879.152,336.76547,202.4573,1.66339,0.7991122,53971.0,260.22293,0.7895253,0.9854181,0.86469495,0.7727126,0.0063320827,0.00139251,0.59708476,0.99318486,SIRA
39753.0,731.257,269.9169,187.95052,1.4361062,0.7177243,40147.0,224.97798,0.79526675,0.9901861,0.93419963,0.8335083,0.00678985,0.0020215274,0.69473606,0.9977148,SIRA
59442.0,975.979,402.88745,190.14946,2.1187935,0.88161635,60289.0,275.1071,0.7324683,0.985951,0.78419185,0.68283856,0.0067778244,0.00090895465,0.46626848,0.98792666,HOROZ
37722.0,725.351,264.35123,182.90405,1.4453,0.72199535,38207.0,219.15552,0.7800248,0.987306,0.90096545,0.8290316,0.007007879,0.0020419764,0.6872934,0.99334514,SIRA
164154.0,1532.775,589.43024,356.90195,1.6515188,0.7958428,165847.0,457.17322,0.7488094,0.9897918,0.8780202,0.77561885,0.0035907151,0.0008015935,0.6015846,0.9935283,BOMBAY
50537.0,848.108,320.96362,201.47697,1.5930536,0.778435,51199.0,253.66455,0.7251894,0.9870701,0.88291115,0.7903218,0.006351062,0.0015284175,0.6246086,0.99503493,SIRA
50169.0,841.2,308.92322,207.81075,1.4865603,0.7399209,50677.0,252.7393,0.7793606,0.98997575,0.89093655,0.81812984,0.0061576515,0.0017017033,0.66933644,0.995009,SIRA
42779.0,746.717,264.34015,206.18593,1.2820474,0.6257766,43102.0,233.38362,0.7639107,0.99250615,0.96411407,0.88289136,0.0061792033,0.0023160144,0.7794971,0.9993523,SEKER
42743.0,771.732,268.96338,202.87778,1.325741,0.6565355,43327.0,233.2854,0.74210465,0.9865211,0.90186566,0.86735004,0.0062925713,0.0021967748,0.7522961,0.9973498,SEKER
53609.0,893.456,354.72543,193.35432,1.8345876,0.83838296,54085.0,261.2606,0.7953858,0.991199,0.84391993,0.736515,0.0066169007,0.001201049,0.5424543,0.99517995,CALI
39883.0,729.422,245.94124,206.75856,1.1895093,0.5415279,40302.0,225.34554,0.75751185,0.9896035,0.9419763,0.9162577,0.006166568,0.002680981,0.8395281,0.9986265,SEKER
72021.0,1065.356,388.5146,237.07451,1.6387869,0.79224163,73318.0,302.82007,0.7048996,0.98230994,0.797406,0.7794303,0.0053944625,0.0012281097,0.60751164,0.9955821,BARBUNYA
68389.0,1030.293,344.67792,253.65376,1.3588519,0.67707354,69587.0,295.08572,0.79200685,0.98278415,0.8096077,0.85612017,0.0050399615,0.0016701131,0.73294175,0.99595934,BARBUNYA
28332.0,629.269,239.29036,151.50772,1.5793939,0.7740256,28668.0,189.93005,0.79988706,0.98827964,0.8991133,0.7937221,0.00844594,0.002067767,0.62999475,0.99500984,DERMASON
24667.0,591.758,214.5328,148.55031,1.4441761,0.721479,25110.0,177.2202,0.701684,0.9823576,0.8851929,0.8260751,0.008697158,0.0024982463,0.68240005,0.9855058,DERMASON
38973.0,746.316,280.1364,177.63297,1.577052,0.7732555,39456.0,222.75989,0.78584105,0.9877585,0.87928206,0.7951836,0.0071879616,0.001772781,0.6323169,0.9971966,SIRA
57904.0,966.171,400.3777,185.5948,2.1572678,0.88607115,58937.0,271.5247,0.75774705,0.98247284,0.7794898,0.6781714,0.006914508,0.00090219197,0.45991647,0.99216294,HOROZ
32147.0,671.343,253.99225,161.38683,1.5738102,0.77218264,32469.0,202.31369,0.71082366,0.99008286,0.89631647,0.79653496,0.007900963,0.00196191,0.6344679,0.99853206,DERMASON
82879.0,1099.559,409.28214,262.3105,1.5602964,0.76762116,85153.0,324.84586,0.68223274,0.97329515,0.8614246,0.7936966,0.0049383095,0.0012088603,0.6299543,0.9829154,CALI
54076.0,893.989,342.74243,203.2595,1.6862307,0.805174,55293.0,262.3961,0.7700501,0.97799,0.85025674,0.76557803,0.0063381614,0.0013430772,0.58610976,0.98831624,CALI
35494.0,689.381,253.04906,179.027,1.4134687,0.706734,35815.0,212.58496,0.72020775,0.99103725,0.93852574,0.84009385,0.0071293474,0.0021904875,0.7057577,0.9975664,DERMASON
43399.0,777.006,290.15778,191.28334,1.5169003,0.7519334,43938.0,235.06876,0.8057443,0.9877327,0.90331835,0.8101412,0.0066858167,0.0017765487,0.6563288,0.9955853,SIRA
61736.0,1006.756,408.9943,193.59605,2.112617,0.8808763,62339.0,280.36533,0.8274161,0.99032706,0.76542014,0.6854993,0.0066248914,0.0009023743,0.46990934,0.9927385,HOROZ
129409.0,1348.888,484.3644,341.17267,1.4197047,0.7098312,130688.0,405.91705,0.79933417,0.99021333,0.8937634,0.8380406,0.003742896,0.0011388009,0.70231205,0.99707574,BOMBAY
47735.0,795.626,273.79608,222.46605,1.230732,0.58292687,48141.0,246.53212,0.75232464,0.9915664,0.9476083,0.90042245,0.005735751,0.0023257087,0.8107606,0.99782896,SEKER
43261.0,790.347,296.5017,186.2166,1.592241,0.77817655,43756.0,234.69473,0.75085044,0.9886873,0.87030363,0.7915459,0.006853788,0.0016596438,0.62654495,0.9976106,SIRA
68678.0,1006.562,392.78433,224.75203,1.7476342,0.82011265,69759.0,295.70856,0.8050782,0.9845038,0.85181725,0.7528522,0.005719216,0.0011333268,0.5667864,0.9905354,CALI
32996.0,662.061,235.13567,179.25085,1.3117687,0.6471891,33385.0,204.96783,0.8080917,0.98834807,0.9459652,0.8717003,0.007126187,0.0025380827,0.7598614,0.9967624,DERMASON
43962.0,785.947,299.09735,188.0886,1.590194,0.77752334,44551.0,236.58858,0.7993236,0.9867792,0.89433616,0.7910086,0.006803543,0.0016430082,0.62569463,0.99497586,SIRA
39453.0,744.392,275.5972,182.74399,1.5081055,0.7485454,39919.0,224.12746,0.7270566,0.9883264,0.89471865,0.81324285,0.006985456,0.0018847579,0.66136396,0.99740666,DERMASON
64478.0,974.289,361.6609,227.70209,1.5883073,0.7769186,65268.0,286.5239,0.6873254,0.9878961,0.85358316,0.7922446,0.005609059,0.0013630348,0.6276516,0.99690354,BARBUNYA
42774.0,780.822,292.55463,187.04445,1.5640914,0.76891685,43284.0,233.36998,0.71710706,0.98821735,0.8816286,0.7976971,0.0068395436,0.0017082795,0.63632065,0.9952637,HOROZ
28533.0,626.862,235.33545,154.76479,1.5206007,0.75333685,28885.0,190.60258,0.78370136,0.9878138,0.91245914,0.8099187,0.008247834,0.0021892,0.6559683,0.99746585,DERMASON
53527.0,946.749,392.37793,174.0839,2.2539587,0.89619327,54321.0,261.0607,0.6131667,0.9853832,0.75043494,0.66532975,0.0073304675,0.000886052,0.44266367,0.9977457,HOROZ
48797.0,879.911,368.45602,169.17477,2.1779609,0.8883613,49261.0,249.25945,0.8001607,0.9905808,0.7920006,0.6764971,0.007550793,0.0009755198,0.45764834,0.99674016,HOROZ
80336.0,1096.541,428.61533,241.0316,1.7782536,0.82689965,81366.0,319.82333,0.78760785,0.98734117,0.8395959,0.7461781,0.0053352835,0.0010202513,0.5567817,0.9900991,CALI
41514.0,757.89,279.1583,189.54825,1.4727558,0.734139,41958.0,229.90709,0.75280166,0.98941797,0.90822214,0.82357246,0.0067244372,0.001908284,0.67827165,0.9989285,SIRA
67856.0,1036.144,372.7245,232.56769,1.6026495,0.78145087,69052.0,293.93356,0.8102015,0.9826797,0.7942512,0.7886082,0.0054928744,0.0013104622,0.6219029,0.9966923,BARBUNYA
169410.0,1566.793,573.4514,380.04236,1.5089145,0.7488601,172175.0,464.4346,0.74618125,0.9839408,0.8672128,0.80989355,0.0033849915,0.00089835736,0.6559276,0.98973864,BOMBAY
32061.0,670.265,259.0225,157.94664,1.6399367,0.792571,32383.0,202.0429,0.7684067,0.9900565,0.89679635,0.7800207,0.008079052,0.0018448653,0.6084323,0.99779046,DERMASON
29007.0,626.673,235.27211,157.29497,1.4957384,0.7436527,29341.0,192.17924,0.80169696,0.9886166,0.9281768,0.81683815,0.008110873,0.0022273655,0.6672246,0.9979934,DERMASON
38938.0,781.143,241.33528,205.87682,1.1722316,0.52179027,39426.0,222.65984,0.78813887,0.9876224,0.8019041,0.9226161,0.0061979373,0.0027702001,0.85122055,0.99782753,SEKER
35081.0,677.561,234.79527,190.57924,1.2320087,0.58409876,35395.0,211.34454,0.7684439,0.9911287,0.96025157,0.90012264,0.006692947,0.002710216,0.8102208,0.99819905,SEKER
59181.0,1000.487,425.06036,178.35246,2.3832605,0.9077122,59950.0,274.50244,0.5553147,0.98717266,0.74296653,0.64579636,0.007182379,0.00077060255,0.41705295,0.9939458,HOROZ
73609.0,1071.166,393.9252,238.66484,1.6505371,0.7955687,74988.0,306.14032,0.76363426,0.9816104,0.8061711,0.77715343,0.00535159,0.0012041752,0.6039674,0.9968707,BARBUNYA
36736.0,695.806,248.1856,188.70287,1.315219,0.64953744,37023.0,216.27235,0.75078684,0.99224806,0.9535103,0.87141377,0.0067559234,0.0024030462,0.759362,0.9987273,SEKER
50299.0,895.206,366.70648,176.34505,2.0794826,0.8767816,50964.0,253.06654,0.66799027,0.9869516,0.7887207,0.6901066,0.0072905323,0.0010200081,0.47624707,0.9903475,HOROZ
38179.0,717.156,252.90012,192.60701,1.3130369,0.64805543,38587.0,220.47905,0.8082606,0.9894265,0.93283993,0.87180287,0.0066240635,0.0023603556,0.7600403,0.9979609,DERMASON
33257.0,699.209,257.9022,164.44267,1.5683411,0.77035403,33814.0,205.77689,0.77630717,0.98352754,0.85482836,0.7978873,0.007754824,0.0019387329,0.63662416,0.99844384,DERMASON
32934.0,668.197,221.40874,189.6018,1.1677564,0.5164075,33401.0,204.77518,0.77670866,0.98601836,0.9269265,0.92487395,0.006722801,0.003034312,0.85539186,0.9988893,SEKER
35901.0,684.781,238.02646,192.274,1.2379544,0.5894783,36216.0,213.80031,0.7783415,0.9913022,0.96208405,0.8982208,0.0066300784,0.00266214,0.8068006,0.99878234,SEKER
35901.0,686.097,236.85118,193.25487,1.2255898,0.57814544,36225.0,213.80031,0.765594,0.9910559,0.95839685,0.90267783,0.0065973424,0.0027019659,0.81482726,0.99864393,SEKER
33303.0,684.947,247.41144,173.24608,1.4280926,0.71391267,33891.0,205.91914,0.7212813,0.9826503,0.89202964,0.83229434,0.007429104,0.002198994,0.6927139,0.9892596,DERMASON
33154.0,667.313,243.53314,173.67024,1.4022733,0.7010341,33479.0,205.458,0.7854165,0.99029243,0.9355923,0.8436551,0.007345513,0.0022954177,0.71175396,0.99807364,DERMASON
39882.0,773.165,297.05554,171.37364,1.7333795,0.8168093,40377.0,225.34271,0.66233766,0.9877405,0.8383829,0.7585878,0.0074483613,0.0015214719,0.5754554,0.99748266,SIRA
53611.0,939.045,388.49426,177.24432,2.1918573,0.8898598,54416.0,261.26547,0.6512512,0.98520654,0.76399577,0.6725079,0.0072465404,0.00091432384,0.4522669,0.99130446,HOROZ
64332.0,987.745,341.30035,240.48003,1.4192462,0.7096053,65485.0,286.1993,0.78297067,0.9823929,0.8286044,0.8385556,0.0053052967,0.0016181427,0.7031754,0.997979,BARBUNYA
